48,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,25,0,40,Asia,>50K
43,Private,Bachelors,Married-AF-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
38,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,49,0,40,Asia,>50K
28,State-gov,Bachelors,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,84,0,37,United-States,>50K
69,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,44,1744,40,Asia,>50K
22,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Unmarried,White,Male,6,0,47,United-States,<=50K
80,Private,Doctorate,Married-civ-spouse,Exec-managerial,Wife,White,Male,16145,1846,40,United-States,>50K
43,Private,Bachelors,Divorced,Other-service,Unmarried,White,Female,0,0,48,United-States,<=50K
51,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,14,2,40,United-States,>50K
47,Local-gov,Masters,Never-married,Prof-specialty,Husband,Black,Male,0,2,40,United-States,>50K
22,Private,Bachelors,Never-married,Prof-specialty,Own-child,Black,Female,0,0,25,United-States,<=50K
33,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,Black,Female,9,0,53,United-States,>50K
19,Private,10th,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
61,Private,Assoc-voc,Divorced,Machine-op-inspct,Unmarried,White,Male,7,0,40,United-States,>50K
68,Private,Prof-school,Married-civ-spouse,Adm-clerical,Wife,White,Female,37,0,37,United-States,>50K
36,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,24,0,40,Asia,<=50K
42,Private,Bachelors,Married-civ-spouse,Other-service,Wife,White,Female,31,0,40,United-States,>50K
64,Self-emp-inc,HS-grad,Widowed,Other-service,Not-in-family,White,Male,22,0,40,United-States,<=50K
63,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,53,1,59,United-States,<=50K
61,Private,HS-grad,Married-spouse-absent,Other-service,Husband,White,Male,37,0,25,United-States,<=50K
34,Private,10th,Never-married,Handlers-cleaners,Own-child,Black,Male,12,0,40,United-States,<=50K
31,Private,HS-grad,Never-married,Sales,Own-child,White,Male,5,0,40,United-States,<=50K
65,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,28,2,88,United-States,>50K
39,Private,Some-college,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,14,0,40,Asia,>50K
45,Private,Bachelors,Widowed,Other-service,Unmarried,White,Female,0,0,23,United-States,<=50K
57,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,14960,0,40,Asia,>50K
47,Private,HS-grad,Married-civ-spouse,Other-service,Unmarried,White,Female,0,2,40,United-States,<=50K
59,Private,HS-grad,Widowed,Other-service,Unmarried,White,Female,54,0,19,United-States,<=50K
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,66,0,40,United-States,>50K
34,Private,Assoc-voc,Divorced,Exec-managerial,Unmarried,White,Male,37,1857,40,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,90,0,50,United-States,>50K
31,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,19,0,49,United-States,>50K
21,Private,11th,Never-married,Exec-managerial,Own-child,White,Female,9,0,40,United-States,<=50K
36,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Female,23,0,40,United-States,>50K
40,Private,Assoc-voc,Divorced,Other-service,Unmarried,White,Female,26,0,36,United-States,<=50K
41,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Female,16,0,40,United-States,<=50K
66,Private,11th,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,Bachelors,Married-AF-spouse,Sales,Own-child,White,Female,9,0,40,United-States,<=50K
34,State-gov,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,38,1562,40,Asia,>50K
62,Local-gov,Masters,Married-civ-spouse,Sales,Husband,White,Male,22,2,48,United-States,>50K
28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,12,0,60,Asia,>50K
54,Private,Bachelors,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,30,0,60,United-States,>50K
46,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,42,0,40,United-States,<=50K
23,Private,HS-grad,Separated,Farming-fishing,Not-in-family,White,Male,0,1,40,United-States,<=50K
48,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,28,0,40,United-States,>50K
34,Private,11th,Never-married,Prof-specialty,Not-in-family,White,Male,56,0,40,United-States,>50K
22,Private,11th,Never-married,Other-service,Own-child,White,Male,8,0,40,United-States,<=50K
67,Private,Assoc-acdm,Married-civ-spouse,Other-service,Wife,White,Female,51,0,36,United-States,>50K
51,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,5,1,47,United-States,<=50K
37,Private,HS-grad,Divorced,Other-service,Unmarried,White,Male,0,0,50,United-States,<=50K
35,State-gov,Bachelors,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,50,0,40,Asia,<=50K
43,Private,Doctorate,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,82,1,40,Asia,>50K
47,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,58,2005,40,Asia,<=50K
39,Self-emp-not-inc,Bachelors,Never-married,Handlers-cleaners,Own-child,White,Male,3,1895,82,United-States,>50K
20,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,14,0,40,United-States,<=50K
49,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,37,0,49,United-States,>50K
44,Private,9th,Married-civ-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,71,1,40,Asia,<=50K
59,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,36,0,47,United-States,<=50K
21,Private,7th-8th,Never-married,Handlers-cleaners,Own-child,White,Male,16,0,40,United-States,<=50K
70,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
34,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,35,0,40,Asia,>50K
37,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,42,1988,40,United-States,>50K
35,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,60,0,40,Asia,<=50K
67,Self-emp-inc,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,49,0,40,United-States,<=50K
42,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Own-child,White,Male,47,0,40,United-States,<=50K
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,1813,85,United-States,>50K
30,Private,9th,Never-married,Handlers-cleaners,Not-in-family,White,Male,45,2,50,United-States,<=50K
44,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,0,40,United-States,<=50K
24,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Male,3,0,22,United-States,<=50K
45,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,56,1877,60,United-States,>50K
38,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,52,United-States,<=50K
58,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,18,0,40,Asia,>50K
34,Self-emp-not-inc,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,43,1,40,United-States,>50K
73,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,2,0,40,United-States,>50K
45,Local-gov,Prof-school,Married-civ-spouse,Sales,Wife,White,Female,6,0,36,United-States,>50K
42,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,13,0,40,United-States,<=50K
56,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,67,0,40,United-States,>50K
39,Local-gov,Masters,Never-married,Prof-specialty,Husband,White,Male,25,0,40,United-States,>50K
41,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,34,0,50,United-States,<=50K
58,Self-emp-not-inc,Assoc-voc,Divorced,Craft-repair,Husband,White,Male,92,1,40,United-States,>50K
49,Private,Some-college,Widowed,Other-service,Unmarried,White,Female,0,3,36,United-States,<=50K
35,Private,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,55,1947,40,United-States,>50K
31,Self-emp-not-inc,11th,Married-civ-spouse,Farming-fishing,Husband,White,Male,20,0,40,United-States,<=50K
41,Private,Some-college,Divorced,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,Married-civ-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
20,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,21,0,40,United-States,<=50K
36,State-gov,Masters,Never-married,Prof-specialty,Own-child,White,Male,30,0,40,United-States,>50K
52,Local-gov,Some-college,Divorced,Other-service,Unmarried,Black,Female,0,2,23,United-States,<=50K
24,Private,11th,Never-married,Prof-specialty,Own-child,White,Male,39,0,51,United-States,<=50K
35,Self-emp-inc,Some-college,Married-civ-spouse,Other-service,Husband,Black,Male,31,1,40,United-States,>50K
29,Private,1st-4th,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,49,Asia,>50K
35,Private,7th-8th,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,52,United-States,<=50K
49,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,44,0,40,United-States,>50K
37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,11,0,51,Asia,>50K
70,Private,9th,Married-civ-spouse,Craft-repair,Unmarried,White,Male,31,0,40,United-States,<=50K
44,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,5th-6th,Divorced,Other-service,Unmarried,White,Male,27,0,23,United-States,<=50K
35,Private,11th,Married-civ-spouse,Craft-repair,Unmarried,Black,Male,51,0,25,United-States,>50K
55,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,33,1,37,United-States,<=50K
36,Private,Bachelors,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
65,Private,7th-8th,Married-civ-spouse,Prof-specialty,Wife,White,Female,46,0,50,United-States,>50K
34,Private,10th,Never-married,Handlers-cleaners,Own-child,White,Male,24,0,40,United-States,<=50K
28,Private,11th,Never-married,Craft-repair,Own-child,White,Male,22,0,40,United-States,<=50K
62,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,22,0,40,Mexico,<=50K
48,Private,Some-college,Separated,Other-service,Unmarried,White,Female,5,0,30,United-States,<=50K
65,Federal-gov,Some-college,Divorced,Other-service,Unmarried,White,Female,40,0,40,United-States,<=50K
65,Local-gov,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,United-States,<=50K
53,Self-emp-not-inc,11th,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,48,United-States,<=50K
31,Private,7th-8th,Married-civ-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,2,40,Asia,>50K
35,Private,1st-4th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,80,0,40,United-States,>50K
49,Private,11th,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,<=50K
43,Private,Some-college,Never-married,Transport-moving,Husband,White,Male,17,0,51,United-States,<=50K
37,Private,Masters,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Male,25,0,40,Asia,<=50K
27,Private,Some-college,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,Mexico,<=50K
44,Private,Bachelors,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
34,Self-emp-not-inc,HS-grad,Divorced,Sales,Unmarried,White,Male,17,0,40,United-States,<=50K
25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,24,1,40,United-States,<=50K
28,Private,Some-college,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,6,2,40,Asia,<=50K
58,State-gov,11th,Never-married,Other-service,Unmarried,White,Male,0,2,40,United-States,<=50K
29,Private,HS-grad,Separated,Farming-fishing,Unmarried,White,Male,0,0,40,OtherUS,<=50K
34,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,11,0,47,United-States,<=50K
38,Private,Assoc-voc,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
74,Private,10th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2,40,United-States,<=50K
19,Private,Bachelors,Never-married,Machine-op-inspct,Own-child,White,Male,12,2,21,United-States,<=50K
58,Self-emp-inc,HS-grad,Married-spouse-absent,Transport-moving,Unmarried,White,Male,0,1,40,United-States,<=50K
38,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,29,1,40,United-States,>50K
40,Private,5th-6th,Married-civ-spouse,Transport-moving,Unmarried,White,Male,46,2,40,United-States,<=50K
51,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Mexico,<=50K
67,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,31,1,40,United-States,>50K
23,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,49,0,40,United-States,<=50K
62,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,32,0,40,United-States,>50K
55,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Husband,Black,Male,62,2,40,United-States,>50K
49,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,45,0,40,United-States,<=50K
56,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,44,1,52,United-States,<=50K
45,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,12,1920,49,United-States,<=50K
74,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,4,2,40,United-States,<=50K
22,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,24,0,40,United-States,<=50K
48,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,34,0,40,United-States,>50K
35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,2930,0,40,Asia,>50K
43,Private,Some-college,Divorced,Other-service,Unmarried,White,Male,10,0,71,United-States,<=50K
38,Private,Masters,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,2,1,40,Asia,>50K
21,Private,11th,Never-married,Other-service,Own-child,White,Male,12,0,40,United-States,<=50K
33,Federal-gov,Some-college,Divorced,Other-service,Unmarried,White,Female,27,0,40,United-States,<=50K
29,Private,12th,Never-married,Craft-repair,Own-child,White,Male,73,2,40,United-States,<=50K
28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,16,0,40,Asia,>50K
36,Private,11th,Divorced,Farming-fishing,Own-child,Black,Male,11,0,40,United-States,<=50K
20,Private,Assoc-voc,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,24,United-States,<=50K
43,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
45,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,51,United-States,<=50K
28,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,55,0,53,United-States,<=50K
39,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,77,1,40,Asia,>50K
28,Local-gov,Bachelors,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,27,0,40,Asia,<=50K
34,Private,Bachelors,Never-married,Farming-fishing,Own-child,White,Male,6,0,48,United-States,<=50K
20,Private,9th,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
20,Private,1st-4th,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
56,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
72,Private,Some-college,Married-spouse-absent,Other-service,Unmarried,Black,Female,25,0,40,United-States,<=50K
52,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,51,United-States,<=50K
44,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,23,0,47,United-States,<=50K
23,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,Some-college,Divorced,Other-service,Own-child,White,Female,0,0,31,United-States,<=50K
36,Private,11th,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,59,1780,48,United-States,>50K
45,Local-gov,Assoc-acdm,Never-married,Prof-specialty,Husband,White,Male,24,0,40,Asia,>50K
36,Local-gov,Assoc-voc,Divorced,Exec-managerial,Unmarried,White,Male,6,0,49,United-States,<=50K
40,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,22,0,40,Asia,>50K
30,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,5,0,40,Mexico,<=50K
31,Private,Some-college,Widowed,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,40,Asia,<=50K
37,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,28,0,40,United-States,<=50K
27,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,7,0,40,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,29,0,70,Asia,>50K
23,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,19,0,40,United-States,<=50K
20,Private,9th,Never-married,Sales,Own-child,White,Female,54,0,20,United-States,<=50K
34,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2,46,United-States,<=50K
38,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,2,1,50,United-States,<=50K
42,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,52,0,23,United-States,<=50K
33,Private,Some-college,Divorced,Machine-op-inspct,Other-relative,White,Female,30,1,23,United-States,<=50K
61,Private,Some-college,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
35,Private,Assoc-voc,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
32,Private,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,20,0,50,United-States,<=50K
18,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,47,0,40,United-States,<=50K
40,Self-emp-not-inc,9th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1845,46,Mexico,>50K
65,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
34,Private,Bachelors,Never-married,Craft-repair,Own-child,White,Male,32,0,53,United-States,<=50K
57,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,56,0,83,United-States,>50K
25,Private,11th,Never-married,Farming-fishing,Other-relative,White,Male,18,0,53,United-States,<=50K
21,Private,Bachelors,Never-married,Transport-moving,Not-in-family,White,Male,16,0,40,United-States,<=50K
64,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,6,1,49,United-States,<=50K
19,Private,Assoc-voc,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,9,0,40,United-States,<=50K
33,State-gov,Bachelors,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,40,Asia,<=50K
59,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
38,Private,11th,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,48,United-States,<=50K
54,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,15,1,40,United-States,<=50K
32,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Male,2,0,40,United-States,<=50K
35,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,5,0,40,United-States,>50K
64,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,33,0,36,United-States,>50K
39,Private,Bachelors,Married-spouse-absent,Priv-house-serv,Unmarried,White,Male,9,0,36,United-States,<=50K
39,Private,Masters,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
36,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,17,0,40,Asia,>50K
36,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,22,2,40,United-States,<=50K
