42,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
19,Local-gov,Some-college,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
46,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,State-gov,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,12,United-States,<=50K
46,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,16,United-States,>50K
33,Private,Assoc-voc,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
23,Private,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,Some-college,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,Some-college,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,44,United-States,<=50K
40,Local-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
32,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,74,United-States,<=50K
46,Private,Prof-school,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,HS-grad,Never-married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,HS-grad,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
18,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Male,0,0,23,United-States,<=50K
45,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,7th-8th,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1889,40,United-States,>50K
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States,>50K
34,Private,Assoc-voc,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,15,Mexico,<=50K
47,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,Masters,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,22,United-States,<=50K
57,Self-emp-not-inc,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,>50K
24,Private,10th,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,72,United-States,<=50K
21,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
60,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
38,Local-gov,HS-grad,Married-spouse-absent,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,Doctorate,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
18,Private,Some-college,Married-spouse-absent,Other-service,Own-child,White,Female,0,0,36,United-States,<=50K
46,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,0,0,13,Asia,<=50K
45,Self-emp-not-inc,Some-college,Divorced,Other-service,Not-in-family,White,Female,0,0,19,United-States,<=50K
52,Self-emp-not-inc,Bachelors,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Private,Bachelors,Widowed,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States,<=50K
41,Private,Some-college,Married-spouse-absent,Farming-fishing,Wife,White,Male,0,0,60,United-States,>50K
22,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
56,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Male,0,0,50,United-States,<=50K
28,Private,Bachelors,Never-married,Exec-managerial,Husband,White,Male,0,0,54,United-States,<=50K
41,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,51,United-States,<=50K
56,Private,HS-grad,Separated,Tech-support,Not-in-family,White,Female,0,0,50,South-America,<=50K
47,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States,>50K
30,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,30,United-States,<=50K
42,Private,HS-grad,Divorced,Sales,Wife,White,Male,0,0,40,United-States,<=50K
52,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
39,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
26,Private,Some-college,Widowed,Protective-serv,Own-child,Black,Female,0,0,32,United-States,<=50K
37,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
44,Private,Some-college,Widowed,Handlers-cleaners,Wife,White,Male,0,0,40,United-States,<=50K
18,Private,Some-college,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,14,United-States,<=50K
40,Private,7th-8th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
27,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
57,Private,Masters,Married-civ-spouse,Sales,Husband,Black,Male,0,0,46,United-States,>50K
49,Private,Doctorate,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Female,0,0,21,United-States,<=50K
21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,23,United-States,<=50K
21,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,44,United-States,<=50K
25,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,34,United-States,<=50K
40,Local-gov,7th-8th,Divorced,Transport-moving,Unmarried,Black,Male,0,0,51,United-States,<=50K
46,Private,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,44,United-States,<=50K
27,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
29,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
51,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
36,Self-emp-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
44,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,46,United-States,>50K
32,Private,11th,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,44,United-States,>50K
41,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
48,Private,11th,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
43,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
45,Private,Some-college,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
41,Private,Prof-school,Never-married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Asia,<=50K
22,Private,Some-college,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,Some-college,Never-married,Other-service,Unmarried,White,Female,0,0,25,United-States,<=50K
19,Private,HS-grad,Married-spouse-absent,Other-service,Own-child,White,Male,0,0,24,United-States,<=50K
28,Local-gov,Some-college,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,20,United-States,<=50K
18,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
39,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,59,United-States,<=50K
18,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,23,United-States,<=50K
21,Local-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
44,Self-emp-not-inc,10th,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,59,United-States,<=50K
25,Private,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,Private,9th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
40,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,<=50K
41,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
40,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Federal-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,9958,0,61,United-States,>50K
58,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
53,Private,Assoc-acdm,Never-married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
27,Local-gov,Prof-school,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
56,Private,Assoc-voc,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,HS-grad,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
58,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,9123,0,57,United-States,<=50K
45,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
38,Private,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,74,United-States,<=50K
51,Private,11th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,62,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,7132,0,45,United-States,>50K
47,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,59,United-States,>50K
26,Private,Some-college,Widowed,Tech-support,Not-in-family,White,Female,0,0,24,Asia,<=50K
25,Private,Doctorate,Married-civ-spouse,Other-service,Wife,White,Male,0,0,45,United-States,>50K
21,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,31,United-States,<=50K
52,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,South-America,<=50K
19,Private,Assoc-voc,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,12,United-States,<=50K
44,Without-pay,Some-college,Never-married,Prof-specialty,Husband,White,Male,0,0,73,United-States,<=50K
42,Local-gov,Some-college,Separated,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
18,Private,Some-college,Widowed,Other-service,Unmarried,White,Female,0,0,24,United-States,<=50K
19,Local-gov,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,0,0,9,United-States,<=50K
24,Private,Masters,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,HS-grad,Never-married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
36,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,32,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
47,Private,Some-college,Separated,Sales,Not-in-family,White,Female,0,0,40,Asia,<=50K
39,Self-emp-not-inc,10th,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,94,United-States,<=50K
41,Private,9th,Never-married,Sales,Not-in-family,Black,Female,0,0,40,United-States,<=50K
20,Private,Some-college,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
18,State-gov,Some-college,Widowed,Other-service,Unmarried,White,Female,0,0,17,United-States,<=50K
45,Private,Some-college,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,6093,0,40,United-States,<=50K
30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
22,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,20,United-States,<=50K
45,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
50,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States,>50K
36,Private,HS-grad,Never-married,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
18,Private,Some-college,Never-married,Other-service,Unmarried,White,Female,0,0,27,United-States,<=50K
38,Private,9th,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
48,Private,Bachelors,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,Bachelors,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
17,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1876,50,United-States,>50K
45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,61,United-States,>50K
46,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,36,United-States,<=50K
18,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,26,United-States,<=50K
44,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
